aiddata_id,aiddata_2_id,year,donor,donor_iso,donor_region,implementing_agency,financing_agency,crs_bi_multi,recipient,recipient_iso,recipient_region,start_date,end_date,commitment_date,planned_start_date,planned_end_date,title,short_description,long_description,donor_project_id,donor_secondary_id,aiddata_sector_code,aiddata_sector_name,aiddata_purpose_code,aiddata_purpose_name,aiddata_activity_codes,aiddata_activity_names,flow_name,crs_sector_code,crs_sector_name,crs_purpose_code,crs_purpose_name,coalesced_purpose_code,coalesced_purpose_name,commitment_amount_usd_constant,total_project_cost,crs_trade,crs_climate,crs_biodiversity,crs_gender,crs_environment,crs_desertification,pdgg,channel_code,finance_t,associated_financing,future_ds_principal_amount_usd_nominal,future_ds_interest_amount_usd_nominal,received_amount_usd_nominal,irtc_amount_usd_nominal,untied_amount_usd_nominal,tied_amount_usd_nominal,partial_tied_amount_usd_nominal,finance_t,arrears_interest_amount_usd_nominal,arrears_principal_amount_usd_nominal,initial_report,ftc,repay_type,outstanding_amount_usd_nominal,interest_amount_usd_nominal,expert_commitment_amount_usd_nominal,export_credit_amount_usd_nominal,expert_extended_amount_usd_nominal,additional_info,source,source_detail
83506453,27240499,2002,United Nations Population Fund (UNFPA),,Multilaterals,,,,Belarus,BY,Europe,,,1/1/2002,,,UMBRELLA PROJECT,UMBRELLA PROJECT FOR BELARUS,UMBRELLA PROJECT FOR BELARUS ////// COMPONENTS = FAMILY PLANNING: 37% ; REPRODUCTIVE HEALTH: 36% ; HIV/AIDS: 14% ; BASIC RESEARCH IN REPROD. HEALTH: 13%,BYE01P503374,20021348,130,Population policies/ programmes and reproductive health,,,,,ODA Grants,130,I.3. Population Pol./Progr. & Reproductive Health,13030,FAMILY PLANNING,13030,Family planning,65569,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83507194,27264707,2002,United States,US,North & Central America,,STATE,,Belarus,BY,Europe,,,1/1/2002,,,CAPACITY BUILDING FOR A LABOR UNION IN BELARUS,CAPACITY BUILDING FOR A LABOR UNION IN BELARUS,CAPACITY BUILDING FOR A LABOR UNION IN BELARUS,113-1037-DHR,20024053,, ,,,,,ODA Grants,,,15162,HUMAN RIGHTS,15162,HUMAN RIGHTS,614768,0,,,,,,,2,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83507935,27314818,2002,Germany,DE,Europe,,L G,,Belarus,BY,Europe,,,1/1/2002,,,FED. STATES CONTRIBUTIONS,FED. STATES CONTRIBUTIONS,,199653619,20017629,210,Transport and storage,21005,"Transport and Storage, purpose unspecified or does not fit under any other applicable codes",21005.01,"Transport and Storage, activity unspecified or does not fit under any other applicable codes",ODA Grants,111,"I.1.a. Education, Level Unspecified",11120,EDUCATION FACILITIES AND TRAINING,21005,"Transport and Storage, purpose unspecified or does not fit under any other applicable codes",73129,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83508481,27319179,2003,Germany,DE,Europe,,L G,,Belarus,BY,Europe,,,1/1/2003,,,IMPUTED STUDENT COSTS,IMPUTED STUDENT COSTS,,199653296,20039483,114,Post-secondary education,11420,Higher education,51010.05,General program assistance,ODA Grants,114,I.1.d. Post-Secondary Education,11420,HIGHER EDUCATION,11420,Higher education,7787722,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83512030,27482910,2004,United Nations Children`s Fund (UNICEF),,Multilaterals,,,,Belarus,BY,Europe,,,1/1/2004,,,' HIV/AIDS  PREVENTION IN YOUNG PEOPLE / POPULATION AND REPRODUCTIVE HEALTH','HIV/AIDS PREVENTION IN YOUNG PEOPLE',,G146,40096,130,Population policies/ programmes and reproductive health,13040,STD control including HIV/AIDS,13020.06|13020.05|13020.04|13030.02,Safe motherhood activities|Prevention and management of consequences of abortion|Prevention and treatment of infertility|Family planning services ,ODA Grants,130,I.3. Population Pol./Progr. & Reproductive Health,13040,STD CONTROL INCLUDING HIV/AIDS,13040,STD control including HIV/AIDS,253155,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83513707,10473545,1995,France,FR,Europe,,MAE,,Belarus,BY,Europe,,,1/1/1995,,,,ETABLISSEM. CULTURELS : CONSTRUCTION,,,19954182,160,Other social infrastructure and services,16010,Social/ welfare services,16010.11|16010.07,Social infrastructure|Culture and recreation,ODA Grants,,,16061,CULTURE AND RECREATION,16010,Social/ welfare services,630761,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83514643,26964406,1997,France,FR,Europe,,MAE,,Belarus,BY,Europe,,,1/1/1997,,,,"ETABLISSEM. CULTURELS, FRAIS DIVERS",,34-90-80,19974035,160,Other social infrastructure and services,16010,Social/ welfare services,16010.07,Culture and recreation,ODA Grants,,,16061,CULTURE AND RECREATION,16010,Social/ welfare services,16668,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83521195,27261701,2002,Norway,NO,Europe,,MFA,,Belarus,BY,Europe,,,1/1/2002,,,TRANSPORTATION TO BELARUS - HJELP TIL ØSTEUROPA,TRANSPORTATION,,3020090,20024506,720,Emergency response,,,,,ODA Grants,720,VIII.1. Emergency Response,72010,EMERGENCY/DISTRESS RELIEF,72010,Material relief assistance and services,22270,0,,,,0,0,,0,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83521741,27290005,2002,Germany,DE,Europe,,Fed Min,,Belarus,BY,Europe,,,1/1/2002,,,DEVELOP ECONOMIC RELATIONS,DEVELOP ECONOMIC RELATIONS,,200104539,20017282,250,Business and other services,25010,Business support services and institutions,12281.01|21020.02|12230.01|31191.03,"All staff training, basic health care services|Road infrastructure, road vehicles|Basic health infrastructure, activity unspecified or does not fit elsewhere in group|Agricultural financial services",ODA Grants,331,III.3.a. Trade Policies & Regulations,33110,TRADE POLICY AND ADMIN. MANAGEMENT,25010,Business support services and institutions,408205,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83521780,27293161,2002,Sweden,SE,Europe,,SIDA,,Belarus,BY,Europe,,,1/1/2002,,,YOUNG POLIT SWED ELECTION,TRAINING FOR THE YOUNG TO IMPLEMENT DEMOCRATIC GOV,PROJECT OBJECTIVES ARE TO SUPPORT FORCES STRIVING TO IMPLEMENT DEMO- CRATIC LOCAL SELF-GOVERNMENT IN BELARUS. SALA IDA WILL IMPLEMENT IN SWEDEN AND LEV SAPIEGA FOUNDATION IN BELARUS. TARGET IS 15 LOCAL POLITICIANS NOT OLDER THAN 30 YEARS. A ONE-WE,76001284,20021325,151,"Government and civil society, general",15150,Strengthening civil society,15110.03|15150.05,"Institutional capacity building, Government|Other participatory planning and decision making procedures and institutions",ODA Grants,,,15162,HUMAN RIGHTS,15150,Strengthening civil society,71542,0,,,,1,0,,2,,,,0,0,0,0,41148,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83522092,27317196,2002,France,FR,Europe,,MEN,,Belarus,BY,Europe,,,1/1/2002,,,,"SANTÉ, GÉNÉRAL (TC : RECHERCHE)",,,20028380,121,"Health, general",,,,,ODA Grants,121,"I.2.a. Health, General",12110,HEALTH POLICY & ADMIN. MANAGEMENT,12110,Health policy and administrative management,48413,0,,,,,,,,,,,0,0,0,0,28011.2,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83522404,27334190,2003,Switzerland,CH,Europe,,SDC,,Belarus,BY,Europe,,,1/1/2003,,,BELARUS/HUMAN TRAFFICKING,HUMAN TRAFFICKING,,7F-02947.01.01,20030752,720,Emergency response,,,,,ODA Grants,720,VIII.1. Emergency Response,72010,EMERGENCY/DISTRESS RELIEF,72010,Material relief assistance and services,67721,0,,,,,,,,,,,0,0,0,0,40898.3,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83524978,27433486,2004,Germany,DE,Europe,,Fed Min,,Belarus,BY,Europe,,,1/1/2004,,,'QUALIFICATION OF THE INSTITUT FOR PRIVATISATION AND MANAGEMENT (IPM) FOR REFA-TRAINING','ADVANCED TECH. & MANAGERIAL TRAINING ',,ST0402768,43388,114,Post-secondary education,,,,,ODA Grants,114,I.1.d. Post-Secondary Education,11430,ADVANCED TECH. & MANAGERIAL TRAINING,11430,Advanced technical and managerial training,147964,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83528956,26991833,1998,Sweden,SE,Europe,,SIDA,,Belarus,BY,Europe,,,1/1/1998,,,DEV LOCAL DEM BLR 2,DEVELOPMENT LOCAL DEMOCRACY,,76000446,19982443,151,"Government and civil society, general",15150,Strengthening civil society,15150.05|15140.03,Other participatory planning and decision making procedures and institutions|Systems of government,ODA Grants,151,I.5.a. Government & Civil Society-general,15140,GOVERNMENT ADMINISTRATION,15150,Strengthening civil society,201555,0,,,,0,0,,2,,,,0,0,0,0,133382,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83532388,27141626,2001,United States,US,North & Central America,,STATE,,Belarus,BY,Europe,,,1/1/2001,,,ECA BUREAU PUBLIC DIPLOMACY PROGRAMS (ECE ACCT),ECONOMIC & DVPT POLICY/PLANNING : PUBLIC DIPLOMACY PROGRAMS,ECA Bureau Public Diplomacy Programs (ECE acct),113-NIS-STATE,20015270,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15110,ECONOMIC AND DEVELOPMENT POLICY/PLANNING,15110,Economic and development policy/planning,549756,0,,,,0,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83533636,27215917,2001,Netherlands,NL,Europe,,MFA,,Belarus,BY,Europe,,,1/1/2001,,,AMSU (AMSTERDAM MAASTRICHT SUM,EDUCATION POLICY & ADMIN. MANAGEMENT,"AMSU (Amsterdam Maastricht Summer University 2001) Studieprogramma's in de rechten, economie, journalistiek en media, cultuur en openbaar bestuur",QE023101,20012201,111,"Education, level unspecified",,,,,ODA Grants,111,"I.1.a. Education, Level Unspecified",11110,EDUCATION POLICY & ADMIN. MANAGEMENT,11110,Education policy and administrative management,11548,0,,,,0,,,,,,,0,0,0,0,6269,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83535079,27287116,2002,United Nations Population Fund (UNFPA),,Multilaterals,,,,Belarus,BY,Europe,,,1/1/2002,,,STI/HIV/AIDS PREV IN THE ARMY,STD CONTROL INCLUDING HIV/AIDS,REFINEMENT OF STI/HIV/AIDS PREVENTION IN THE BELARUS ARMED FORCES ////// COMPONENTS = FAMILY PLANNING: % ; REPRODUCTIVE HEALTH: % ; HIV/AIDS: 100% ; BASIC RESEARCH IN REPROD. HEALTH: %,BYE02P013374,20021916,130,Population policies/ programmes and reproductive health,,,,,ODA Grants,130,I.3. Population Pol./Progr. & Reproductive Health,13040,STD CONTROL INCLUDING HIV/AIDS,13040,STD control including HIV/AIDS,23644,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83535391,27305452,2002,Sweden,SE,Europe,,SIDA,,Belarus,BY,Europe,,,1/1/2002,,,MIGRATION SUPP 1/02 BELAR,MIGRATION AUTHORITIES SUPPORT,"IN CONJUNCTION WITH THE VISIT OF MFA REPR. SJÖGREN, THE SWEDISH MIGRATION BOARD WILL MEET WITH RELAVANT PARTIES IN BELARUS TO DISCUSS POSSIBLE MIGRATION COOPERATION ACITIVITIES.",76000534,20021069,130,Population policies/ programmes and reproductive health,13010,Population policy and administrative management,13010.05,Migration data,ODA Grants,152,"I.5.b. Conflict, Peace & Security",15230,POST-CONFLICT PEACE BUILDING (UN),13010,Population policy and administrative management,10016,0,,,,0,0,,2,,,,0,0,0,0,5760.7,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83536171,27338153,2003,United States,US,North & Central America,,AID,,Belarus,BY,Europe,,,1/1/2003,,,ASSISTANCE FOR THE INDEPENDENT STATES OF THE FORMER SOVIET UNION,ASSISTANCE FOR THE INDEPENDENT STATES OF THE FORMER SOVIET UNION,BUREAU FOR EUROPE AND EURASIA: EURASIA FOUNDATION / SO 2.1 CITIZEN PARTICIPATION,03UPX01123,20034058,430,Other,,,,,ODA Grants,430,IV.2. Other Multisector,43010,MULTISECTOR AID,43010,Multisector aid,298645,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83537263,27398238,2003,Switzerland,CH,Europe,,SDC,,Belarus,BY,Europe,,,1/1/2003,,,BELARUS/AUSBILDUNG ORTHOPDIEZENTRUM,EMERGENCY/DISTRESS RELIEF,,7F-01654.02.01,20031092,720,Emergency response,72020,Emergency health services/support,72050.01|72020.01,Relief co-ordination; protection and support services|All emergency health services/support activities,ODA Grants,720,VIII.1. Emergency Response,72010,EMERGENCY/DISTRESS RELIEF,72020,Emergency health services/support,123129,0,,,,,,,,,,,0,0,0,0,74360.5,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83538745,27478096,2004,Switzerland,CH,Europe,,SDC,,Belarus,BY,Europe,,,1/1/2004,,,'SHA RADIATION MONITORING BRAGIN','SHA RADIATION MONITORING BRAGIN','SHA RADIATION MONITORING BRAGIN',7F-03527.01.01,41410,720,Emergency response,72020,Emergency health services/support,72020.01,All emergency health services/support activities,ODA Grants,720,VIII.1. Emergency Response,72010,EMERGENCY/DISTRESS RELIEF,72020,Emergency health services/support,268594,0,,,,,,,,,,,0,0,0,0,177033.9,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83539057,27484487,2004,Netherlands,NL,Europe,,MFA,,Belarus,BY,Europe,,,1/1/2004,,,'BY/KAP/04/15/SPADAR-D','BY/KAP/04/15/SPADAR-D','MAKING OF A DOCUMENTARY 'ONCOLOGY'',10133,41274,121,"Health, general",,,,,ODA Grants,121,"I.2.a. Health, General",12191,MEDICAL SERVICES,12191,Medical services,6945,0,,,,0,0,,0,,,,0,0,0,0,5590,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83540734,26934183,1996,Sweden,SE,Europe,,SIDA,,Belarus,BY,Europe,,,1/1/1996,,,BLS FURTHER EDUCATION OF JOURNALISTS,FURTHER EDUCATION OF JOURNALISTS,,4615530601,19966439,151,"Government and civil society, general",15150,Strengthening civil society,15150.08,Free flow of information,ODA Grants,,,15163,FREE FLOW OF INFORMATION,15150,Strengthening civil society,66104,0,,,,0,2,,,,,,0,0,0,0,50841.6,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83543035,27052542,1999,United Nations Development Programme (UNDP),,Multilaterals,,,,Belarus,BY,Europe,,,1/1/1999,,,HIV PREVENTION AMONG IDUS,HIV PREVENTION AMONG IDUS,,BYE98004,19990181,130,Population policies/ programmes and reproductive health,,,,,ODA Grants,130,I.3. Population Pol./Progr. & Reproductive Health,13040,STD CONTROL INCLUDING HIV/AIDS,13040,STD control including HIV/AIDS,2,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83547013,27242215,2002,United States,US,North & Central America,,MISC,,Belarus,BY,Europe,,,1/1/2002,,,SPECIAL AMERICAN BUSINESS INTERNSHIP TRAINING (SABIT) PROGRAM,SPECIAL AMERICAN BUSINESS INTERNSHIP TRAINING PROGRAM,SPECIAL AMERICAN BUSINESS INTERNSHIP TRAINING (SABIT) PROGRAM,113-1093-TRNFRS-SABIT,20025345,250,Business and other services,25010,Business support services and institutions,31140.04|23030.02,Hydraulic structures|Hydro-electric power plants,ODA Grants,250,II.5. Business & Other Services,25010,BUSINESS SUPPORT SERVICES & INSTITUTIONS,25010,Business support services and institutions,73772,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83548417,27311183,2002,France,FR,Europe,,MEN,,Belarus,BY,Europe,,,1/1/2002,,,,INDUSTRIES MANUFACTURIÈRES (TC : RECHERCHE),,,20028736,321,Industry,,,,,ODA Grants,321,III.2.a. Industry,32110,INDUSTRIAL POLICY & ADMIN. MGMT,32110,Industrial policy and administrative management,5782,0,,,,,,,,,,,0,0,0,0,3345.2,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83549548,27363407,2003,Germany,DE,Europe,,L G,,Belarus,BY,Europe,,,1/1/2003,,,BASIC LIFE SKILLS FOR YOUTH & ADULTS,BASIC LIFE SKILLS FOR YOUTH & ADULTS,,200327551,20037469,112,Basic education,,,,,ODA Grants,112,I.1.b. Basic Education,11230,BASIC LIFE SKILLS FOR YOUTH & ADULTS,11230,Basic life skills for youth and adults ,3290,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83549899,27377477,2003,Germany,DE,Europe,,L G,,Belarus,BY,Europe,,,1/1/2003,,,FED. STATES CONTRIB.: BUSINESS SERVICES,FED. STATES CONTRIB.: BUSINESS SERVICES,,200048785,20037419,250,Business and other services,25010,Business support services and institutions,42010.01|92030.01,"Women in development, activity unspecified or does not fit elsewhere in group|All support to local and regional NGOs activities",ODA Grants,250,II.5. Business & Other Services,25010,BUSINESS SUPPORT SERVICES & INSTITUTIONS,25010,Business support services and institutions,2034,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83552161,27478836,2004,Japan,JP,Far East Asia,,PC,,Belarus,BY,Europe,,,1/1/2004,,,,'EDUCATION FACILITIES AND TRAINING',,,044824T,111,"Education, level unspecified",11120,Education facilities and training,31110.03|31130.07|31120.01,"Institution capacity building, Agriculture|Desertification control|Agricultural development, activity unspecified or does not fit elsewhere in group",ODA Grants,111,"I.1.a. Education, Level Unspecified",11120,EDUCATION FACILITIES AND TRAINING,11120,Education facilities and training,33435,0,,,,0,0,,0,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83552473,27488437,2004,Italy,IT,Europe,,CA,,Belarus,BY,Europe,,,1/1/2004,,,'CONTRIBUTION TO THE COUNCIL OF EUROPE 'DEVELOPMENT OF LOCAL COMMUNITIES THROUGH THEIR INVOLVING IN PROCESS OF REGIONAL DEVELOPMENT STRATEGIES'','CONTRIBUTION TO THE COUNCIL OF EUROPE 'DEVELOPMENT OF LOCAL COMMUNITIES','FORM AID CONTRIBUTION : TECHNICAL COOPERATION',7,41391,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15110,ECONOMIC AND DEVELOPMENT POLICY/PLANNING,15110,Economic and development policy/planning,47054,0,,,,0,0,,0,,,,0,0,0,0,37271.7,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83553097,26980012,1998,France,FR,Europe,,MAE,,Belarus,BY,Europe,,,1/1/1998,,,ENSEIGNEMENT DU FRANÇAIS DANS LE SUPÉRIEUR,ENSEIGNT DU FRANÇAIS : SUPERIEUR,,2B3,19986224,114,Post-secondary education,,,,,ODA Grants,114,I.1.d. Post-Secondary Education,11420,HIGHER EDUCATION,11420,Higher education,12648,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83553682,26932826,1996,Sweden,SE,Europe,,SIDA,,Belarus,BY,Europe,,,1/1/1996,,,BLS FOLLOW UP OF FORESTRY DEVELOPMENT PROJECT,FORESTRY DEVPT PROJECT - FOLLOW UP,,4615530301,19966436,312,Forestry,31220,Forestry development,31220.01,"Forestry development, activity unspecified or does not fit elsewhere in group",ODA Grants,312,III.1.b. Forestry,31210,FORESTRY POLICY & ADMIN. MANAGEMENT,31220,Forestry development,36444,0,,,,0,1,,,,,,0,0,0,0,28030,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83555827,27042539,1999,France,FR,Europe,,MAE,,Belarus,BY,Europe,,,1/1/1999,,,DIVERS COOPÉRATION LINGUISTIQUE,PROMO FRANCAIS:COOP. LINGUISTIQUE,,2C2,19994505,160,Other social infrastructure and services,16010,Social/ welfare services,32120.10|31150.03|31110.02|31191.01|31191.03,"Fertilizer plants|Supply of fertilizers|Agricultural sector policy, planning and programmes|Agricultural services |Agricultural financial services",ODA Grants,,,16061,CULTURE AND RECREATION,16010,Social/ welfare services,45710,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83556607,27078337,2000,United States,US,North & Central America,,AID,,Belarus,BY,Europe,,,1/1/2000,,,INCREASED CITIZEN PARTICIPATION IN POLITICAL & ECONOMIC DECISION MAKING,INCREASED CITIZEN PARTICIPATION IN POLITICAL & ECONOMIC DECISION MAKING,Increased citizen participation in political & economic decision making Funding: 1093 - Assistance for the New Independent States,113-S2.1-NS-DEPP,20002847,151,"Government and civil society, general",,,,,ODA Grants,151,I.5.a. Government & Civil Society-general,15140,GOVERNMENT ADMINISTRATION,15140,Government administration ,1130745,0,,,,,,,2,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83561209,27327426,2003,Japan,JP,Far East Asia,,PC,,Belarus,BY,Europe,,,1/1/2003,,,,EDUCATION POLICY & ADMIN. MANAGEMENT,,,20030063T,111,"Education, level unspecified",,,,,ODA Grants,111,"I.1.a. Education, Level Unspecified",11110,EDUCATION POLICY & ADMIN. MANAGEMENT,11110,Education policy and administrative management,13582,0,,,,0,0,,0,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83562652,27392699,2003,Ireland,IE,Europe,,DFA,,Belarus,BY,Europe,,,1/1/2003,,,,EASTERN EUROPE,,EASTU,20030783,998,Unallocated/  unspecified,99810,Sectors not specified,99810.01,All other activities when sector is not specified,ODA Grants,111,"I.1.a. Education, Level Unspecified",11120,EDUCATION FACILITIES AND TRAINING,99810,Sectors not specified,122836,0,,,,,,,,,,,0,0,0,0,101108.2,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83564056,27440701,2004,Austria,AT,Europe,,BM/BWK,,Belarus,BY,Europe,,,1/1/2004,,,'TEACHER TRAINING - GERMAN AS A FOREIGN LANGUAGE','TEACHER TRAINING - GERMAN AS A FOREIGN LANGUAGE','',bm:bwk-035/04,488061,111,"Education, level unspecified",11130,Teacher training,72010.01,All non-food relief items and assistance,ODA Grants,111,"I.1.a. Education, Level Unspecified",11130,TEACHER TRAINING,11130,Teacher training,5691,0,,,,0,0,,0,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83567332,26961878,1997,Italy,IT,Europe,,OGPI,,Belarus,BY,Europe,,,1/1/1997,,,CHILDREN HOSPITALITY,CHILDREN HOSPITALITY,,386,19973151,160,Other social infrastructure and services,16010,Social/ welfare services,16010.05|16010.01,"Support for vulnerable groups|Social/welfare services, activity unspecified or does not fit elsewhere in this group",ODA Grants,160,I.6. Other Social Infrastructure & Services,16010,SOCIAL/WELFARE SERVICES,16010,Social/ welfare services,1935,0,,,,,,,,,,,0,0,0,0,0,1174.4,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83567800,26998498,1998,United Kingdom,GB,Europe,,DFID,,Belarus,BY,Europe,,,1/1/1998,,,VOCATIONAL TRAINING,VOCATIONAL TRNG:COMMUNITY DEVPT,,267542022,19980625,113,Secondary education,11330,Vocational training,11330.01,"Vocational training, activity unspecified",ODA Grants,151,I.5.a. Government & Civil Society-general,15150,STRENGTHENING CIVIL SOCIETY,11330,Vocational training,46977,0,,,,0,0,,2,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83568580,27025468,1999,United Nations Development Programme (UNDP),,Multilaterals,,,,Belarus,BY,Europe,,,1/1/1999,,,MEDIA,MEDIA,,BYE97006,19991893,151,"Government and civil society, general",15150,Strengthening civil society,15150.08,Free flow of information,ODA Grants,220,II.2. Communications,22030,RADIO/TELEVISION/PRINT MEDIA,15150,Strengthening civil society,9357,0,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
83572285,27197599,2001,Sweden,SE,Europe,,SIDA,,Belarus,BY,Europe,,,1/1/2001,,,SUPPORT TO OSCE AMG,ELECTIONS: SUPPORT TO OSCE AMG,,76001771,20011096,151,"Government and civil society, general",15150,Strengthening civil society,15150.06,Elections,ODA Grants,,,15161,ELECTIONS,15150,Strengthening civil society,92600,0,,,,0,0,,2,,,,0,0,0,0,49330.7,0,0,,0,0,,,,0,0,0,0,0,,Previous Aid Flows,CRS_ONLINE_MAY2011
